id,idTienda,nombre,precio,categario,marca,peso,volumen,imagen
149,1,Infusión delgaxan fibra Pompadur 20 Uds,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-delgaxan-fibra-pompadur-20-uds-47471.html
150,1,Infusión Pompadour 20u duerme bien plus,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-pompadour-20u-duerme-bien-plus-77331.html
151,1,Galleta integral Gullón 560g active,3.0,0.84,,GULLON,Galletas,https://www.ahorramas.com/galleta-integral-gullon-560g-active-80555.html
152,1,Infusión infudren con cola de caballo Hornimans 20u,2.79,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/infusion-infudren-con-cola-de-caballo-hornimans-20u-14685.html
153,1,Pastelito Bony Bimbo relleno crema y mermelada fresa 3 uds,1.89,0.22,,BONY,Bollería Infantil,https://www.ahorramas.com/pastelito-bony-bimbo-relleno-crema-y-mermelada-fresa-3-uds-27863.html
154,1,Regaliz Migueláñez 165g discos rojos,1.69,0.17,,MIGUELAÑEZ,Golosinas y regaliz,https://www.ahorramas.com/regaliz-miguelanez-165g-discos-rojos-34645.html
155,1,Salsa Rana 140g pesto de albahaca,2.1,0.14,,RANA,Salsas,https://www.ahorramas.com/salsa-rana-140g-pesto-de-albahaca-37396.html
156,1,Pan de torrijas 350g,0.8,0.35,,SIN MARCA,Pan de horno,https://www.ahorramas.com/pan-de-torrijas-350g-80056.html
157,1,Té silueta té matcha té verde guaraná Hornimans 20u,2.79,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/te--silueta-te-matcha-te-verde-guarana-hornimans-20u-16535.html
158,1,Chocolate blanco Nestlé Jungly 125g,1.59,0.13,,NESTLE,Tabletas,https://www.ahorramas.com/chocolate-blanco-nestle-jungly-125g-62258.html
159,1,Ketchup Orlando 300g barril,1.25,0.3,,ORLANDO,Ketchup,https://www.ahorramas.com/ketchup-orlando-300g-barril-33725.html
160,1,Caldo casero pescado con marisco Gallina Blanca 1l,2.2,1.0,,GALLINA BLANCA,Sopas y caldos,https://www.ahorramas.com/caldo-casero-pescado-con-marisco-gallina-blanca-1l-29452.html
161,1,Cacao negro soluble Valor 250g 100%,3.39,0.25,,VALOR,Cacao,https://www.ahorramas.com/cacao-negro-soluble-valor-250g-100-54019.html
162,1,Multinfusión Pompadour 20u quema-grasa,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/multinfusion-pompadour-20u-quema-grasa-47398.html
163,1,Torrijas fritas 3uds,4.0,0.42,,,Bollería de horno,https://www.ahorramas.com/torrijas-fritas-3uds-50215.html
164,1,Pan tostado integral Recondo bajo en sal 30 rebanadas,2.09,0.27,,RECONDO,Pan tostado y Biscotes,https://www.ahorramas.com/pan-tostado-integral-recondo-bajo-en-sal-30-rebanadas-57426.html
165,1,Arroz especial paellas Sos 1kg,2.95,1.0,,SOS,Arroz,https://www.ahorramas.com/arroz-especial-paellas-sos-1kg-60250.html
166,1,Caldo pescado-marisco Fumet Gallina Blanca 1L,3.3,1.01,,GALLINA BLANCA,Sopas y caldos,https://www.ahorramas.com/caldo-pescado-marisco-fumet-gallina-blanca-1l-62341.html
167,1,Macarrones al huevo Gallo 450g,1.67,0.45,,GALLO,Pasta,https://www.ahorramas.com/macarrones-al-huevo-gallo-450g-58.html
168,1,Barritas de cereales Nesquik nestlé 6u con chocolate,2.99,0.15,,NESQUIK,Barritas de cereales,https://www.ahorramas.com/barritas-de-cereales-nesquik-nestle-6u-con-chocolate-57390.html
169,1,Caldo natural cocido El Pavo 1l,3.49,1.0,,EL PAVO,Sopas y caldos,https://www.ahorramas.com/caldo-natural-cocido-el-pavo-1l-40434.html
170,1,Barritas de chocolate con leche Kinder 8u,1.29,0.1,,KINDER,Chocolatinas,https://www.ahorramas.com/barritas-de-chocolate-con-leche-kinder-8u-17408.html
171,1,Huevo sorpresa de chocolate kinder 3u joy,3.15,0.06,,KINDER JOY,Chocolatinas,https://www.ahorramas.com/huevo-sorpresa-de-chocolate-kinder-3u-joy-2660.html
172,1,Caldo natural de pollo El Pavo 1l,3.49,1.0,,EL PAVO,Sopas y caldos,https://www.ahorramas.com/caldo-natural-de-pollo-el-pavo-1l-40441.html
173,1,Galletas crackers Gullón 250g quinoa y chía,2.15,0.25,,GULLON,Galletas saladas,https://www.ahorramas.com/galletas-crackers-gullon-250g-quinoa-y-chia-28312.html
174,1,Snack de patata Pringles 165g paprika,1.9,0.17,,PRINGLES,Patatas fritas,https://www.ahorramas.com/snack-de-patata-pringles-165g-paprika-46226.html
175,1,Patatas fritas lays 150g horno al punto de sal,2.39,0.15,,LAY'S,Patatas fritas,https://www.ahorramas.com/patatas-fritas-lays-150g-horno-al-punto-de-sal-372.html
176,1,Donuts pack 2 nocilla,1.99,0.14,,DONUTS,Berlinas de chocolate y glaseadas,https://www.ahorramas.com/donuts-pack-2-nocilla-59978.html
177,1,Chocolate con leche Nestlé 125g jungly,1.59,0.13,,NESTLE,Tabletas,https://www.ahorramas.com/chocolate-con-leche-nestle-125g-jungly-39189.html
178,1,Barquillo relleno crema chocolate s/azúcar Gullón 180g,1.6,0.18,,GULLON,Barquillos,https://www.ahorramas.com/barquillo-relleno-crema-chocolate-s-azucar-gullon-180g-52411.html
179,1,Salsa Solís 350g tomate receta artesana,2.25,0.35,,SOLIS,Tomate frito,https://www.ahorramas.com/salsa-solis-350g-tomate-receta-artesana-51413.html
180,1,Salsa La Costeña 220g mexicana verde,1.65,0.22,,LA COSTEÑA,,https://www.ahorramas.com/salsa-la-costena-220g-mexicana-verde-12358.html
181,1,Chocolatinas de chocolate con leche Jungly P3,1.35,0.1,,NESTLÉ,Chocolatinas,https://www.ahorramas.com/chocolatinas-de-chocolate-con-leche-jungly-p3-68648.html
182,1,Crema de pollo Sopinstant 63g con picatostes,1.45,0.06,,SOPINSTANT,Cremas y purés,https://www.ahorramas.com/crema-de-pollo-sopinstant-63g-con-picatostes-2164.html
183,1,Palitos de pan saladitos Velarte 240g,1.59,0.24,,VELARTE,Pan de picos y Colines,https://www.ahorramas.com/palitos-de-pan-saladitos-velarte-240g-26447.html
184,1,Caldo casero bajo en sal pollo natural Gallina Blanca 1l,2.2,1.0,,GALLINA BLANCA,Sopas y caldos,https://www.ahorramas.com/caldo-casero-bajo-en-sal-pollo-natural-gallina-blanca-1l-29418.html
185,1,Tortitas de maíz Bicentury 123g sabor jamón,2.19,0.12,,BICENTURY,,https://www.ahorramas.com/tortitas-de-maiz-bicentury-123g-sabor-jamon-43180.html
186,1,Barra de espiga plus puro trigo 300g,0.85,0.33,,,Pan de horno,https://www.ahorramas.com/barra-de-espiga-plus-puro-trigo-300g-16170.html
187,1,Consomé al jerez Sopinstant 46g con picatostes,1.45,0.05,,SOPINSTANT,Sopas y caldos,https://www.ahorramas.com/consome-al-jerez-sopinstant-46g-con-picatostes-2165.html
188,1,Sofrito verduras Gallina Blanca 350g,2.25,0.35,,GALLINA BLANCA,Tomate,https://www.ahorramas.com/sofrito-verduras-gallina-blanca-350g-31355.html
189,1,Ensalada ligera Carretilla 200g,2.29,0.2,,CARRETILLA,Ensaladas,https://www.ahorramas.com/ensalada-ligera-carretilla-200g-80794.html
190,1,Infusión Pompadour 20u ultralax mix natural de sen con hinojo,2.75,0.03,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-pompadour-20u-ultralax-mix-natural-de-sen-con-hinojo-45516.html
191,1,Pan tostado sin gluten sin lactosa Schär 260g,4.45,0.26,,SCHÄR,Pan tostado y Biscotes,https://www.ahorramas.com/pan-tostado-sin-gluten-sin-lactosa-schar-260g-15962.html
192,1,Bombón Lindor 200g leche cornet,5.99,0.2,,LINDOR,Bombones,https://www.ahorramas.com/bombon-lindor-200g-leche-cornet-68480.html
193,1,Café L'Or espresso 10 cápsulas forza intensidad 9,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-lor-espresso-10-capsulas-forza-intensidad-9-47499.html
194,1,Ensalada Carretilla 240g pasta con jamon,2.29,0.24,,CARRETILLA,Ensaladas,https://www.ahorramas.com/ensalada-carretilla-240g-pasta-con-jamon-80797.html
195,1,Chocolatina Snickers 3u rellena de crema de cacahuete,2.39,0.15,,SNICKERS,Chocolatinas,https://www.ahorramas.com/chocolatina-snickers-3u-rellena-de-crema-de-cacahuete-44479.html
196,1,Té verde Hornimans 20u,2.79,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/te-verde-hornimans-20u-50181.html
197,1,Pan tostado integral Dextrin Santiveri con semilla 300g,2.6,0.3,,SANTIVERI,Pan tostado y Biscotes,https://www.ahorramas.com/pan-tostado-integral-dextrin-santiveri-con-semilla-300g-2969.html
198,1,Cacao 0% con fibra sin azúcar añadido Colacao 300g,3.49,0.3,,COLACAO,Cacao,https://www.ahorramas.com/cacao-0-con-fibra-sin-azucar-anadido-colacao-300g-45388.html
199,1,Caramelos sin gluten sin azúcar Chupa Chups 6u,2.49,0.07,,CHUPA CHUPS,Caramelos,https://www.ahorramas.com/caramelos-sin-gluten-sin-azucar-chupa-chups-6u-81309.html
200,1,Pastelito Tigretón Bimbo chocolate nata y mermelada 3 uds,1.89,0.2,,TIGRETON,Bizcochos y tartas,https://www.ahorramas.com/pastelito-tigreton-bimbo-chocolate-nata-y-mermelada-3-uds-7626.html
201,1,Pan tostado integral Santiveri tradicional 300g,2.6,0.3,,SANTIVERI,Pan tostado y Biscotes,https://www.ahorramas.com/pan-tostado-integral-santiveri-tradicional-300g-67770.html
202,1,Chocolate con almendras enteras Milka MMMAX 270g,3.39,0.27,,MILKA,Tabletas,https://www.ahorramas.com/chocolate-con-almendras-enteras-milka-mmmax-270g-67475.html
203,1,Pasta fresca tortellini relleno de boletus Rana 250g,3.05,0.25,,RANA,"Arroz, pasta, noodles",https://www.ahorramas.com/pasta-fresca-tortellini-relleno-de-boletus-rana-250g-17483.html
204,1,Chocolatina Kinder bueno pack-3 white,2.45,0.12,,KINDER,Chocolatinas,https://www.ahorramas.com/chocolatina-kinder-bueno-pack-3-white-43627.html
205,1,Chocolatina Twix 3u 150g,2.39,0.15,,TWIX,Chocolatinas,https://www.ahorramas.com/chocolatina-twix-3u-150g-44465.html
206,1,Galletas saladas crackers Gullón 250g sabor cheddar,2.15,0.25,,GULLON,Galletas saladas,https://www.ahorramas.com/galletas-saladas-crackers-gullon-250g-sabor-cheddar-41786.html
207,1,Huevo de chocolate Kinder sorpresa 3u,2.99,0.06,,KINDER,Chocolatinas,https://www.ahorramas.com/huevo-de-chocolate-kinder-sorpresa-3u-68491.html
208,1,Chocolate con almendras marconas s/gluten s/azúcar Valor 150g,2.45,0.15,,VALOR,Tabletas,https://www.ahorramas.com/chocolate-con-almendras-marconas-s-gluten-s-azucar-valor-150g-5707.html
209,1,Croissant curvo 3 uds,1.7,,,,Bollería de horno,https://www.ahorramas.com/croissant-curvo-3-uds-77928.html
210,1,Infusión Pompadour 20u digestive plus,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-pompadour-20u-digestive-plus-4729.html
211,1,Cereales de maíz nestlé 420g Golden Grahams,3.59,0.42,,GOLDEN GRAHAMS,,https://www.ahorramas.com/cereales-de-maiz-nestle-420g-golden-grahams-57241.html
212,1,Café descafeinado espresso ristretto L'Or 10 capsulas,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-descafeinado-espresso-ristretto-lor-10-capsulas-47404.html
213,1,Café descafeinado origen colombia Nescafé 10 cápsulas intensidad 6,3.69,0.05,,NESCAFE,Cafés,https://www.ahorramas.com/cafe-descafeinado-origen-colombia-nescafe-10-capsulas-intensidad-6-49821.html
214,1,Bizcocho de nuez,3.4,0.4,,,Bizcochos y tartas,https://www.ahorramas.com/bizcocho-de-nuez-81357.html
215,1,Té chai Hornimans 20u,2.79,0.04,,HORNIMANS,Infusiones,https://www.ahorramas.com/te-chai-hornimans-20u-38604.html
216,1,Infusión cola de caballo con piña Pompadour 20u,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-cola-de-caballo-con-pina-pompadour-20u-29609.html
217,1,Chocolate negro Jungly Nestlé 125g,1.59,0.13,,NESTLÉ,Tabletas,https://www.ahorramas.com/chocolate-negro-jungly-nestle-125g-68481.html
218,1,Guisantes ecologicos sin azucar Bonduelle pack 2,2.35,0.26,,BONDUELLE,"Maíz, guisantes y zanahoria",https://www.ahorramas.com/guisantes-ecologicos-sin-azucar-bonduelle-pack-2-24441.html
219,1,Cereales integrales Oatibix 550g avena flakes,2.55,0.55,,OATIBIX,Cereales,https://www.ahorramas.com/cereales-integrales-oatibix-550g-avena-flakes-42780.html
220,1,Chocolatina Kinder bueno pack-3,2.45,0.13,,KINDER,Chocolatinas,https://www.ahorramas.com/chocolatina-kinder-bueno-pack-3-74834.html
221,1,Crema de vinagre balsámico mango Vega Río 265g,1.65,0.27,,VEGA DEL RÍO,Vinagres,https://www.ahorramas.com/crema-de-vinagre-balsamico-mango-vega-rio-265g-64856.html
222,1,Sazonador jugoso al horno Maggi receta mediterránea,1.19,0.03,,MAGGI,Especias,https://www.ahorramas.com/sazonador-jugoso-al-horno-maggi-receta-mediterranea-44284.html
223,1,Café Colombia grano espresso L´or 500g,11.79,0.5,,L'OR,Cafés,https://www.ahorramas.com/cafe-colombia-grano-espresso-lor-500g-46809.html
224,1,"Aceite de oliva Carbonell 1l 0,4º",5.99,0.91,,CARBONELL,Aceites,https://www.ahorramas.com/aceite-de-oliva-carbonell-1l-04-38496.html
225,1,Café origen india espresso Nescafé 10 cápsulas intensidad 9,3.69,0.05,,NESCAFE,Cafés,https://www.ahorramas.com/cafe-origen-india-espresso-nescafe-10-capsulas-intensidad-9-49822.html
226,1,Café espresso origen india L'Or 10 cápsulas,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-espresso-origen-india-lor-10-capsulas-52236.html
227,1,Caramelo líquido Royal 400g,2.9,0.4,,ROYAL,Caramelo líquido,https://www.ahorramas.com/caramelo-liquido-royal-400g-29802.html
228,1,Galleta rellena biscoff Lotus 150g milk chocolate,1.69,0.15,,LOTUS,Galletas,https://www.ahorramas.com/galleta-rellena-biscoff-lotus-150g-milk-chocolate-58863.html
229,1,Cereales Weetabix 430g original,2.59,0.43,,WEETABIX,Cereales,https://www.ahorramas.com/cereales-weetabix-430g-original-77880.html
230,1,Chocolate puro almendras s/gluten s/azúcar Valor 150g,2.45,0.15,,VALOR,Tabletas,https://www.ahorramas.com/chocolate-puro-almendras-s-gluten-s-azucar-valor-150g-70562.html
231,1,Infusión Pompadour 25u poleo-menta,2.15,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-pompadour-25u-poleo-menta-144.html
232,1,Salsa Heinz 220ml curry y mango,1.99,0.22,,HEINZ,,https://www.ahorramas.com/salsa-heinz-220ml-curry-y-mango-79377.html
233,1,Salsa Orlando barril 290g brava,1.25,0.29,,ORLANDO,Salsas,https://www.ahorramas.com/salsa-orlando-barril-290g-brava-15243.html
234,1,Galletas Chiquilín Ositos 450g a cucharadas sabor chocolate,3.5,0.4,,CHIQUILIN,Cereales,https://www.ahorramas.com/galletas-chiquilin-ositos-450g-a-cucharadas-sabor-chocolate-38237.html
235,1,Barquitas mejicanas Old El Paso 8 uds,2.45,0.19,,OLD EL PASO,"Pan hamburguesa, Tortillas wrap y Pan de perritos",https://www.ahorramas.com/barquitas-mejicanas-old-el-paso-8-uds-46786.html
236,1,Cacao negro sin gluten soluble Valor 300g 70%,3.39,0.3,,VALOR,Cacao,https://www.ahorramas.com/cacao-negro-sin-gluten-soluble-valor-300g-70-76720.html
237,1,Café espresso ristretto intensidad 11L'Or 10 cápsulas,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-espresso-ristretto-intensidad-11lor-10-capsulas-47362.html
238,1,Café origen áfrica ristretto Nescafé 10 cápsulas,3.69,0.06,,NESCAFE,Cafés,https://www.ahorramas.com/cafe-origen-africa-ristretto-nescafe-10-capsulas-49819.html
239,1,Galletas de chocolate Lotus Biscoff 154g,1.99,0.15,,LOTUS,Galletas,https://www.ahorramas.com/galletas-de-chocolate-lotus-biscoff-154g-68033.html
240,1,Ensalada de pasta con atún Carretilla 240g,2.29,0.24,,CARRETILLA,Ensaladas,https://www.ahorramas.com/ensalada-de-pasta-con-atun-carretilla-240g-80795.html
241,1,Té verde Hornimans 20u al limon,2.79,0.04,,HORNIMANS,Infusiones,https://www.ahorramas.com/te-verde-hornimans-20u-al-limon-57969.html
242,1,Ensaladilla rusa sin gluten Carretilla 240g,2.29,0.24,,CARRETILLA,Ensaladas,https://www.ahorramas.com/ensaladilla-rusa-sin-gluten-carretilla-240g-80798.html
243,1,Chocolate negro Nestlé 170g postres 70% de cacao,2.25,0.17,,NESTLE,Tabletas,https://www.ahorramas.com/chocolate-negro-nestle-170g-postres-70-de-cacao-74418.html
244,1,Infusión sin teína rooibos Hornimans 20u con frambuesa,2.79,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/infusion-sin-teina-rooibos-hornimans-20u-con-frambuesa-24210.html
245,1,Salsa fresca Rana 180g setas y boletus,2.1,0.18,,RANA,Salsas,https://www.ahorramas.com/salsa-fresca-rana-180g-setas-y-boletus-39881.html
246,1,Hamburguesa cheese burguer Palacios pack 2,2.65,0.25,,PALACIOS,"Sandwich, wraps y roscas",https://www.ahorramas.com/hamburguesa-cheese-burguer-palacios-pack-2-76600.html
247,1,Reducción de vinagre Barisi 300g al pedro ximénez,1.99,0.3,,BARISI,Vinagres,https://www.ahorramas.com/reduccion-de-vinagre-barisi-300g-al-pedro-ximenez-58386.html
248,1,Pan tostado Recondo cereales semilla 30 rebanadas,2.09,0.27,,RECONDO,Pan tostado y Biscotes,https://www.ahorramas.com/pan-tostado-recondo-cereales-semilla-30-rebanadas-72287.html
249,1,Tallarines deshidratados carbonara Gallina Blanca 148g,2.49,0.15,,GALLINA BLANCA,"Arroz, pasta, noodles",https://www.ahorramas.com/tallarines-deshidratados-carbonara-gallina-blanca-148g-27199.html
250,1,Café espresso origen nueva guinea L'Or 10 cápsulas,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-espresso-origen-nueva-guinea-lor-10-capsulas-52192.html
251,1,Café espresso origen guatemala L'Or 10 cápsulas,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-espresso-origen-guatemala-lor-10-capsulas-5804.html
252,1,Infusión melisa pasiflora y flor Hornimans 20u,2.79,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/infusion-melisa-pasiflora-y-flor-hornimans-20u-16536.html
253,1,Chocolate con leche Lindt 125g,1.69,0.13,,LINDT,Tabletas,https://www.ahorramas.com/chocolate-con-leche-lindt-125g-67349.html
254,1,Galletas choco finas Milka 126g,1.7,0.13,,MILKA,Galletas,https://www.ahorramas.com/galletas-choco-finas-milka-126g-67880.html
255,1,Sopa Gallina Blanca lote 3 unidades cocido,2.28,0.22,,GALLINA BLANCA,Sopas y caldos,https://www.ahorramas.com/sopa-gallina-blanca-lote-3-unidades-cocido-44681.html
256,1,Sopa Marvel Knorr 41g,0.75,0.04,,KNORR,Sopas y caldos,https://www.ahorramas.com/sopa-marvel-knorr-41g-57490.html
257,1,Galleta rellena biscoff Lotus 150g vainilla,1.69,0.15,,LOTUS,Galletas,https://www.ahorramas.com/galleta-rellena-biscoff-lotus-150g-vainilla-60719.html
258,1,Garbanzos con espinacas Litoral 425g,2.09,0.42,,LITORAL,Legumbres,https://www.ahorramas.com/garbanzos-con-espinacas-litoral-425g-13.html
259,1,Flan Royal 186g vainilla,1.8,0.19,,ROYAL,Otros ingredientes para repostería,https://www.ahorramas.com/flan-royal-186g-vainilla-60748.html
260,1,Migas floristan 500g,3.5,0.5,,FLORISTAN,,https://www.ahorramas.com/migas-floristan-500g-44837.html
261,1,Café espresso origen colombia L'Or 10 cápsulas,3.95,0.05,,L'OR,Cafés,https://www.ahorramas.com/cafe-espresso-origen-colombia-lor-10-capsulas-47503.html
262,1,Infusión Pompadour 18u propóleo plus,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-pompadour-18u-propoleo-plus-44381.html
263,1,Bizcochito choc&choc Milka 175g,2.65,0.17,,MILKA,,https://www.ahorramas.com/bizcochito-chocchoc-milka-175g-67653.html
264,1,Chocolate con leche crispy Lindt 125g,1.99,0.13,,LINDT,Tabletas,https://www.ahorramas.com/chocolate-con-leche-crispy-lindt-125g-69410.html
265,1,Pan molde Bimbo blanco 50% + integral 50% 480g,1.49,0.48,,BIMBO,Pan de molde,https://www.ahorramas.com/pan-molde-bimbo-blanco-50-integral-50-480g-67940.html
266,1,Mi primera galleta Hero baby sin gluten desde 8meses 150g,1.99,0.15,,HERO,Galletas y postres infantiles,https://www.ahorramas.com/mi-primera-galleta-hero-baby-sin-gluten-desde-8meses-150g-43030.html
267,1,Baguette Schär crujiente tras tostar sin gluten 2 uds 350g,3.25,0.35,,SCHÄR,Pan precocinado,https://www.ahorramas.com/baguette-schar-crujiente-tras-tostar-sin-gluten-2-uds-350g-589.html
268,1,Cacao Colacao 300g noir,3.49,0.3,,COLACAO,Cacao,https://www.ahorramas.com/cacao-colacao-300g-noir-57194.html
269,1,Barritas sin azúcar añadido Nakd 4u blueberry muffin,3.09,0.14,,NAKD,Barritas de cereales,https://www.ahorramas.com/barritas-sin-azucar-anadido-nakd-4u-blueberry-muffin-7588.html
270,1,Infusión valeriana plus con limón Pompadour 20u,2.75,0.04,,POMPADOUR,Infusiones,https://www.ahorramas.com/infusion-valeriana-plus-con-limon-pompadour-20u-22362.html
271,1,Infusión relajante con flor azahar Hornimans 20u,2.79,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/infusion-relajante-con-flor-azahar-hornimans-20u-49306.html
272,1,Crema de untar de galleta Lotus Biscoff 400g,2.49,0.4,,LOTUS,,https://www.ahorramas.com/crema-de-untar-de-galleta-lotus-biscoff-400g-66582.html
273,1,Atún claro Alipende pack 6 en aceite oliva,5.05,0.31,,ALIPENDE,Atún,https://www.ahorramas.com/atun-claro-alipende-pack-6-en-aceite-oliva-84950.html
274,1,Atún claro Alipende pack 6 al natural,4.6,0.34,,ALIPENDE,Atún,https://www.ahorramas.com/atun-claro-alipende-pack-6-al-natural-51289.html
275,1,"Huevos gallinas criadas suelo Alipende 12u ""clase l""",2.2,0.76,,ALIPENDE,Huevos de suelo,https://www.ahorramas.com/huevos-gallinas-criadas-suelo-alipende-12u-clase-l-34649.html
276,1,Aceite oliva virgen extra nacional Alipende garrafa 5l,30.0,5.0,,ALIPENDE,Aceites,https://www.ahorramas.com/aceite-oliva-virgen-extra-nacional-alipende-garrafa-5l-84578.html
277,1,"Aceite de oliva Alipende garrafa 5l 0,4º",24.0,4.56,,ALIPENDE,Aceites,https://www.ahorramas.com/aceite-de-oliva-alipende-garrafa-5l-04-84585.html
278,1,Aceite oliva virgen extra nacional Alipende 1l,6.05,1.0,,ALIPENDE,Aceites,https://www.ahorramas.com/aceite-oliva-virgen-extra-nacional-alipende-1l-84577.html
279,1,Atún claro Alipende pack 6 en aceite girasol,4.6,0.31,,ALIPENDE,Atún,https://www.ahorramas.com/atun-claro-alipende-pack-6-en-aceite-girasol-83612.html
280,1,Discos Alipende 550g al cacao,3.75,0.55,,ALIPENDE,Bizcochos y tartas,https://www.ahorramas.com/discos-alipende-550g-al-cacao-23964.html
281,1,Patatas fritas Alipende pack-2x200g artesana,2.39,0.4,,ALIPENDE,Patatas fritas,https://www.ahorramas.com/patatas-fritas-alipende-pack-2x200g-artesana-71290.html
282,1,"Huevos gallinas criadas suelo Alipende 24u ""clase m""",3.95,1.27,,ALIPENDE,Huevos de suelo,https://www.ahorramas.com/huevos-gallinas-criadas-suelo-alipende-24u-clase-m-31201.html
283,1,Tomate frito sin gluten Orlando pack-3 con abre facil,2.85,1.05,,ORLANDO,Tomate frito,https://www.ahorramas.com/tomate-frito-sin-gluten-orlando-pack-3-con-abre-facil-74303.html
284,1,Pan de molde sin corteza Alipende 450g,1.25,0.45,,ALIPENDE,Pan de molde,https://www.ahorramas.com/pan-de-molde-sin-corteza-alipende-450g-73387.html
285,1,"Huevos gallinas criadas suelo Alipende 12u ""clase l-xl""",2.98,0.84,,ALIPENDE,Huevos de suelo,https://www.ahorramas.com/huevos-gallinas-criadas-suelo-alipende-12u-clase-l-xl-37066.html
286,1,"Huevos gallinas criadas suelo Alipende 12u ""clase m""",2.0,0.64,,ALIPENDE,Huevos de suelo,https://www.ahorramas.com/huevos-gallinas-criadas-suelo-alipende-12u-clase-m-31204.html
287,1,"Aceite de oliva Alipende 1l 0,4º",5.0,0.92,,ALIPENDE,Aceites,https://www.ahorramas.com/aceite-de-oliva-alipende-1l-04-84584.html
